Lien_photo,name,age,status,sex,orientation_bisexual,orientation_gay,orientation_straight,body_type,diet,education,height,job,pets,smokes,question_1,question_2,question_3
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,24,0,0,0,0,1,6,0,0,170.0,10,1,1,une séance de karaoké,vivre et laisser vivre,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,23,0,0,0,0,1,3,0,0,170.0,3,0,1,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,52,0,1,0,0,1,2,0,0,178.0,18,0,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,54,0,1,0,0,1,9,0,0,175.0,16,0,0,une compétition de memes,rire fort et souvent,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,29,0,1,0,0,1,4,1,0,173.0,1,0,2,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,24,0,1,0,0,1,5,0,0,185.0,12,2,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,19,0,1,0,0,1,5,0,0,175.0,1,0,2,un quiz de culture pop,aimer comme s'il n'y avait pas de lendemain,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,26,0,1,0,0,1,8,0,0,183.0,4,0,2,une bataille de lip sync,garder une attitude positive quoi qu'il arrive,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,22,0,0,0,0,1,2,0,0,170.0,16,1,0,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,31,0,0,0,0,1,1,0,0,168.0,10,1,0,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,26,3,1,0,1,0,4,0,0,183.0,9,1,0,une séance de karaoké,rester fidèle à soi-même,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil15.jpg,Faker JELASSI,23,0,1,0,0,1,6,0,0,188.0,1,0,2,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,35,0,0,0,0,1,2,0,0,165.0,6,1,1,un duel de cuisine,garder une attitude positive quoi qu'il arrive,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,24,0,1,0,0,1,5,0,0,178.0,17,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,34,0,1,0,0,1,5,0,0,173.0,18,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,24,0,0,0,0,1,1,0,0,170.0,2,0,1,un marathon de films,jamais aller se coucher fâché,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,37,0,0,0,0,1,3,0,0,155.0,7,0,2,une bataille de blagues,"choisir la joie, pas le jugement",je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,45,0,1,0,0,1,2,0,0,170.0,4,1,0,une bataille d'eau,aimer comme s'il n'y avait pas de lendemain,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil7.jpg,Morgan POUILLY,31,0,1,0,0,1,2,0,0,175.0,10,1,1,une bataille de lip sync,garder une attitude positive quoi qu'il arrive,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,23,0,0,0,0,1,4,0,0,170.0,4,1,0,un marathon de films,rire fort et souvent,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,28,0,1,0,0,1,5,0,0,185.0,2,1,1,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,34,0,0,0,0,1,3,0,0,168.0,4,1,1,une course de drones,écouter avant de juger,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,20,0,1,1,0,0,6,0,0,185.0,4,1,0,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,35,0,1,0,0,1,4,0,0,180.0,12,1,0,une séance de karaoké,embrasser les petits bonheurs,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,45,0,0,0,0,1,2,0,0,170.0,2,1,0,un quiz de culture pop,ne jamais dire non à une nouvelle aventure,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,24,0,0,0,0,1,4,1,0,160.0,13,0,1,une session de gaming,embrasser les petits bonheurs,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,26,0,1,0,0,1,5,0,0,157.0,4,0,0,un duel de cuisine,rire fort et souvent,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,28,0,1,0,1,0,4,0,0,180.0,4,1,0,une bataille de blagues,vivre et laisser vivre,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,41,0,1,0,0,1,4,0,0,183.0,18,1,0,une bataille d'eau,aimer comme s'il n'y avait pas de lendemain,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,27,0,1,0,0,1,2,0,0,168.0,1,0,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,24,0,0,0,0,1,3,0,0,170.0,1,2,0,un tournoi de ping-pong,toujours chercher à apprendre,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,22,0,1,0,1,0,7,0,0,170.0,4,1,1,une bataille de lip sync,garder une attitude positive quoi qu'il arrive,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,44,0,1,0,0,1,1,0,0,160.0,12,1,0,une compétition de danse,écouter avant de juger,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,28,0,1,0,0,1,5,0,0,178.0,1,1,0,une compétition de danse,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,35,0,0,0,0,1,2,0,0,180.0,4,1,0,une bataille de blagues,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,28,0,1,0,0,1,4,0,0,188.0,16,2,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil29.jpg,Soufiane MASKI,52,0,1,0,0,1,2,0,0,178.0,18,0,0,une chasse au trésor en ville,"toujours sourire, même sous la pluie",je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,26,0,0,0,0,1,4,1,0,163.0,9,1,0,une chasse au trésor en ville,profiter de chaque moment,je rêve secrètement de devenir une star
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,30,0,0,0,0,1,3,0,0,165.0,1,1,0,un concours de pâtisserie,prendre chaque jour comme un nouveau début,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,35,0,0,0,0,1,2,0,0,163.0,15,0,0,une chasse au trésor en ville,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil16.jpg,Nicolas MAILLET,34,0,1,0,0,1,4,0,0,168.0,7,0,0,une bataille de blagues,écouter avant de juger,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil24.jpg,Quentin GUENEZ,35,0,1,0,0,1,4,0,0,168.0,5,0,0,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,43,0,0,0,0,1,4,1,0,168.0,10,0,0,une compétition de danse,toujours chercher à apprendre,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil1.jpg,Alexis ESTRINE,23,0,1,0,0,1,6,0,0,178.0,9,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,27,0,1,0,0,1,5,0,0,175.0,2,2,1,une bataille d'eau,coucher avec les étoiles,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,26,0,1,0,0,1,2,2,0,188.0,4,1,0,une compétition de danse,faire une bonne action chaque jour,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,27,0,0,0,0,1,5,0,0,163.0,10,1,0,une session de gaming,faire de chaque repas une fête,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,40,0,0,0,0,1,7,0,0,170.0,6,1,0,une bataille de blagues,être toujours ouvert aux surprises,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,36,0,0,0,0,1,2,2,0,170.0,4,1,0,un concours de pâtisserie,écouter plus que parler,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,30,0,0,0,0,1,6,0,0,178.0,8,1,1,une session de gaming,faire de chaque repas une fête,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil17.jpg,Alexandre CORNARD,25,0,1,0,1,0,2,0,0,175.0,5,0,0,une bataille de lip sync,embrasser les petits bonheurs,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,45,0,0,0,0,1,9,0,0,152.0,12,1,0,une bataille de blagues,"choisir la joie, pas le jugement",je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,28,0,1,0,0,1,4,0,0,173.0,1,0,1,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,26,0,0,0,0,1,4,1,0,163.0,9,1,0,un concours de pâtisserie,prendre chaque jour comme un nouveau début,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil21.jpg,Shirley HUANG,41,0,0,0,0,1,1,0,0,160.0,10,1,0,une bataille de blagues,se lever avec le soleil,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,31,0,1,0,0,1,2,0,0,175.0,1,0,2,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,45,0,0,0,0,1,9,0,0,152.0,12,1,0,une bataille de blagues,jamais aller se coucher fâché,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,25,0,0,0,0,1,1,0,0,163.0,10,0,2,une course de pédalos,vivre et laisser vivre,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil10.jpg,Benoit MEZAGUER,44,0,1,0,0,1,2,1,0,173.0,8,0,2,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,23,0,1,0,0,1,1,0,0,185.0,3,0,0,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,56,0,1,0,0,1,5,1,0,170.0,18,1,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,29,0,1,0,0,1,5,0,0,175.0,10,0,0,une séance de karaoké,rester fidèle à soi-même,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,25,0,0,0,0,1,1,0,0,163.0,2,0,2,une session de gaming,faire une bonne action chaque jour,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,25,0,0,1,0,0,10,0,0,178.0,1,0,1,une bataille de blagues,garder une attitude positive quoi qu'il arrive,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,33,0,1,0,0,1,5,0,0,193.0,12,0,0,une séance de karaoké,embrasser les petits bonheurs,j'ai déjà pleuré devant un film romantique
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,59,0,0,0,0,1,2,0,0,152.0,12,1,0,une bataille de lip sync,faire de chaque repas une fête,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,27,0,1,0,0,1,2,0,0,180.0,3,0,2,une bataille de blagues,vivre et laisser vivre,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,28,0,0,0,1,0,8,0,0,160.0,1,0,2,une soirée de jeux de société,rester fidèle à soi-même,je crois au coup de foudre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,22,0,0,0,0,1,11,0,0,175.0,9,1,1,une course de drones,toujours chercher à apprendre,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,29,0,0,0,1,0,4,0,0,170.0,1,0,0,une séance de karaoké,rire fort et souvent,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil11.jpg,Elias BEN BRAHIM,28,0,1,0,0,1,2,0,0,178.0,1,1,2,une bataille de blagues,rire fort et souvent,je rêve de voyager dans l'espace
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,26,3,0,0,0,1,2,0,0,165.0,2,0,0,une course de sacs,vivre et laisser vivre,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,46,0,0,0,0,1,4,0,0,150.0,3,1,0,une chasse au trésor en ville,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,38,1,0,1,0,0,1,0,0,170.0,3,1,1,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil5.jpg,Wari MOHAMED,41,0,1,0,0,1,4,0,0,178.0,18,1,0,un quiz de culture pop,aimer comme s'il n'y avait pas de lendemain,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,42,3,0,1,0,0,2,0,0,165.0,6,1,0,une bataille de blagues,"choisir la joie, pas le jugement",je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,28,0,0,0,0,1,7,0,0,152.0,1,1,1,un tournoi de ping-pong,jamais aller se coucher fâché,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,24,0,1,0,0,1,5,0,0,185.0,3,1,0,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,32,0,0,0,0,1,4,1,0,165.0,10,1,0,une partie de mini-golf,faire une bonne action chaque jour,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,29,0,0,0,0,1,3,2,0,152.0,4,1,0,une bataille de lip sync,ne jamais dire non à une nouvelle aventure,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,37,0,1,0,0,1,9,0,0,170.0,18,1,0,une compétition de danse,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil23.jpg,Tiphaine SUBTIL,26,0,0,0,0,1,3,1,0,160.0,8,0,1,une compétition de danse,toujours chercher à apprendre,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,41,2,1,0,0,1,5,0,0,168.0,19,1,1,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil9.jpg,Elodie REGENIER,32,0,0,0,0,1,1,0,0,178.0,4,1,0,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil5.jpg,Wari MOHAMED,43,0,1,0,0,1,5,0,0,178.0,2,1,0,une compétition de memes,rire fort et souvent,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,22,0,0,0,0,1,6,0,0,170.0,10,1,0,une partie d'échecs,se lever avec le soleil,je prépare le meilleur café
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,23,0,0,0,0,1,2,0,0,168.0,9,0,0,un duel de cuisine,prendre chaque jour comme un nouveau début,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,28,0,0,0,0,1,5,0,0,170.0,13,1,0,une bataille de lip sync,faire de chaque repas une fête,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil11.jpg,Elias BEN BRAHIM,49,0,1,0,0,1,5,0,0,175.0,12,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,57,0,1,0,0,1,2,0,0,175.0,14,1,0,une soirée de jeux de société,ne jamais dire non à une nouvelle aventure,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,45,0,0,0,0,1,2,0,0,170.0,2,1,0,une partie de mini-golf,rester fidèle à soi-même,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,59,0,1,0,0,1,10,0,0,175.0,8,1,0,un match de tennis de table,écouter avant de juger,je rêve secrètement de devenir une star
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil7.jpg,Morgan POUILLY,50,0,1,0,0,1,4,0,0,178.0,8,1,1,une partie d'échecs,toujours chercher à apprendre,je chante sous la douche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil28.jpg,Anaïs ROLOS,27,0,0,0,0,1,5,0,0,157.0,12,1,0,une course de drones,toujours chercher à apprendre,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil3.jpg,Mathieu DELFOSSE,22,0,1,0,0,1,5,4,0,183.0,9,2,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil4.jpg,Sébastien VAN CLEMPUTTE,26,0,1,0,0,1,4,0,0,175.0,15,0,1,une course de pédalos,"toujours sourire, même sous la pluie",je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,26,0,1,0,0,1,6,0,0,170.0,1,1,2,un quiz de culture pop,aimer comme s'il n'y avait pas de lendemain,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,37,0,0,0,0,1,5,0,0,170.0,8,0,0,un marathon de films,ne jamais dire non à une nouvelle aventure,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil20.jpg,Maxime BARSKI,22,0,1,0,0,1,8,0,0,180.0,9,2,1,une séance de karaoké,aimer comme s'il n'y avait pas de lendemain,je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,37,0,1,0,0,1,2,1,0,175.0,1,0,0,une compétition de danse,rester fidèle à soi-même,j'ai peur des clowns
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil8.jpg,Audrey BAUDRY,58,0,0,0,0,1,5,0,0,155.0,2,1,0,une course de drones,toujours chercher à apprendre,je fais toujours le premier pas
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,23,0,0,0,0,1,1,0,0,178.0,1,1,0,une séance de karaoké,embrasser les petits bonheurs,je collectionne des souvenirs de tous mes voyages
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,27,0,0,0,0,1,3,0,0,157.0,1,1,1,un duel de cuisine,garder une attitude positive quoi qu'il arrive,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil26.jpg,Christophe LAMAND,49,0,1,0,1,0,2,0,0,180.0,1,1,0,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil14.jpg,Emilie LINGAT,33,0,0,1,0,0,2,0,0,155.0,1,0,2,une chasse au trésor en ville,faire une bonne action chaque jour,je garde toujours un carnet secret
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,34,0,1,0,0,1,5,0,0,173.0,16,0,0,une bataille d'eau,garder une attitude positive quoi qu'il arrive,j'ai un faible pour les desserts au chocolat
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,43,0,0,0,0,1,4,0,0,170.0,7,1,0,une course de pédalos,toujours chercher à apprendre,j'ai peur du noir
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil13.jpg,Alexandre LEBEAU,43,0,1,0,0,1,4,0,0,183.0,19,0,1,une compétition de danse,écouter avant de juger,j'écris des poèmes que je ne montre à personne
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil6.jpg,Arnauld MONTANDON,32,0,1,0,0,1,2,0,0,173.0,14,1,0,un duel de cuisine,jamais aller se coucher fâché,j'aimerais apprendre à voler
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil25.jpg,Viktoria MEURVILLE,37,0,0,1,0,0,2,0,0,155.0,6,1,2,une soirée de jeux de société,"toujours sourire, même sous la pluie",je danse quand personne ne regarde
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil27.jpg,Alan FAUVERGUE,22,0,1,0,1,0,7,0,0,170.0,4,1,1,un duel de cuisine,se lever avec le soleil,je parle aux animaux comme s'ils pouvaient répondre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil18.jpg,Hassene TILIOUA,25,0,1,0,0,1,2,0,0,173.0,14,1,0,un concours de pâtisserie,écouter avant de juger,je ne peux pas dormir sans ma peluche
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil32.jpg,Marion STUDER,31,0,0,0,0,1,2,0,0,165.0,1,0,0,une partie de mini-golf,rester fidèle à soi-même,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil22.jpg,Selyan ELACHACHI,24,0,1,0,0,1,2,0,0,173.0,1,0,0,un duel de cuisine,rire fort et souvent,je m'endors en écoutant des histoires
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil30.jpg,Fantine RUDENT,27,0,0,0,0,1,7,0,0,168.0,9,1,0,une partie de mini-golf,rester fidèle à soi-même,je pratique le yoga pour me détendre
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil19.jpg,Noémie VANDEVOORDE,20,0,0,1,0,0,4,0,0,165.0,10,0,1,un marathon de films,ne jamais dire non à une nouvelle aventure,je suis un(e) romantique incurable
https://github.com/LiseLarochette/streamlit_okcupid/blob/main/pictures/profil2.jpg,Alexandre MICHIELS,28,0,1,0,0,1,1,0,0,183.0,12,1,0,un match de tennis de table,écouter avant de juger,je rêve secrètement de devenir une star
